wavelength_nm,flux_erg_cm^-2_s^-1_nm^-1
8.017815066223192844e+03,1.454149285952926188e-10
8.057804170694957065e+03,1.440115401121750866e-10
8.097793275157384414e+03,1.426682731523232823e-10
8.137782379610597673e+03,1.411148226557156321e-10
8.177771484054734174e+03,1.398876946372277044e-10
8.217760588489914880e+03,1.386651247680126942e-10
8.257749692916293498e+03,1.373616783460140483e-10
8.297738797333982802e+03,1.360876426778114018e-10
8.337727901743101029e+03,1.347782272398520462e-10
8.377717006143793697e+03,1.335492798807370135e-10
8.417706110536162669e+03,1.323467673944989408e-10
8.457695214920320723e+03,1.311450360283810689e-10
8.497684319296406102e+03,1.299540051834518637e-10
8.537673423664520669e+03,1.287700456521014819e-10
8.577662528024764470e+03,1.276100462211459354e-10
8.617651632377266651e+03,1.264369251643360568e-10
8.657640736722127258e+03,1.250745547749483634e-10
8.697629841059440878e+03,1.241838857881839498e-10
8.737618945389327564e+03,1.225707012476752532e-10
8.777608049711885542e+03,1.214840893918912184e-10
8.817597154027200304e+03,1.209230272871491098e-10
8.857586258335388266e+03,1.198761359244835245e-10
8.897575362636542195e+03,1.188320828393306726e-10
8.937564466930749404e+03,1.178207984446041980e-10
8.977553571218097204e+03,1.167698368377313110e-10
9.017542675498692915e+03,1.157866916386010406e-10
9.057531779772609298e+03,1.148211646262516924e-10
9.097520884039957309e+03,1.138098508377407070e-10
9.137509988300806071e+03,1.128446243436367552e-10
9.177499092555244715e+03,1.119127894118957157e-10
9.217488196803347819e+03,1.109786654454510151e-10
9.257477301045213608e+03,1.100376959793206301e-10
9.297466405280916661e+03,1.091311612616295184e-10
9.337455509510524280e+03,1.082050227815268756e-10
9.377444613734132872e+03,1.069986622598010115e-10
9.417433717951809740e+03,1.063705444747477570e-10
9.457422822163622186e+03,1.055632691632551851e-10
9.497411926369664798e+03,1.046969250012215000e-10
9.537401030569995783e+03,1.038300236430568244e-10
9.577390134764678805e+03,1.030128668381011818e-10
9.617379238953806635e+03,1.021672388852719976e-10
9.657368343137437478e+03,1.013612592985634581e-10
9.697357447315629543e+03,1.005526783941872075e-10
9.737346551488464684e+03,9.970885637976315197e-11
9.777335655656006566e+03,9.893538925521293315e-11
9.817324759818304301e+03,9.815756785780619727e-11
9.857313863975445202e+03,9.738139956892193017e-11
9.897302968127478380e+03,9.663728126648569778e-11
9.937292072274456586e+03,9.586919980780729026e-11
9.977281176416461676e+03,9.512813782160477150e-11
1.001727028055350456e+04,9.439028405561546813e-11
1.999455168629346008e+04,2.427610565986866371e-11
3.998910348723841889e+04,6.089649025118956741e-12
5.998365526270464761e+04,2.692727392086144260e-12
7.997820703180140117e+04,1.505723281561988905e-12
9.997275879835037631e+04,9.582723449233280876e-13
1.199673105636250984e+05,6.620701489800092724e-13
1.399618623281728651e+05,4.841688503598685892e-13
1.599564140922647202e+05,3.691336966727707251e-13
