rho_core_over_rho_core_sun,BP_RP_model,M_G_model,log10_g_cm_s2,T_photo_K
100.0,0.5659945435125235,21.778117149565716,5.000688947639196,6290.304332187424
100.0,0.3853163432434668,20.574727520560977,5.170199800839338,6826.370675559897
100.0,0.3234218142340931,20.06232521084773,5.239435399654912,7095.030904882202
100.0,0.22732666489665962,19.125439066518688,5.362004013305355,7642.8509138972
100.0,0.18588866309184154,18.678277003487068,5.417993379889682,7941.421678623503
100.0,0.14729393061558713,18.227495703854878,5.473909808943089,8261.179633876001
100.0,-0.19192706663054818,14.239301129528146,5.800213887267904,14219.066638500462
100.0,-0.24759700910260893,13.444908536283114,5.846081171129606,16187.86838198306
100.0,-0.298609192546052,12.651484177768761,5.8916564142040855,18446.926589518564
100.0,-0.3885470594334445,11.068999194890335,5.9824504500916955,23915.680962843242
100.0,-0.5024147842671474,8.713226613791914,6.117632149769653,35206.3139596086
100.0,-0.5679201345256343,7.163110236685355,6.2070732071029004,45391.92242267065
100.0,-0.5980283032930959,6.396987638630679,6.251695366705276,51435.27371353283
100.0,-0.6265654343927133,5.638133236741919,6.2961851208761805,58189.63236672037
100.0,0.4730709601082008,22.48992299205934,4.82600625814495,6528.7144174552195
100.0,0.16479855122340972,19.217043665343525,5.291950724583984,8110.784260373532
100.0,0.1300924201970589,18.746815890596913,5.353637916602841,8418.272237778085
100.0,-0.033307386402288426,16.599510211591145,5.590473699345241,10509.480747452211
100.0,-0.09937645295771229,15.796793047697788,5.6517713050862195,11784.310647978762
100.0,-0.16439768260626594,15.000335610100235,5.699306943517929,13399.295510266671
100.0,-0.2225841196147321,14.204735655574341,5.74635703325367,15246.888505313334
100.0,-0.27519496400364324,13.410156683879498,5.792972760338458,17348.32240160844
100.0,-0.3234756711646132,12.616801931086083,5.8394682129903765,19744.045438650493
100.0,-0.3680934335000106,11.824903120634243,5.885621708897041,22467.650933087276
100.0,-0.4096347413284781,11.034923358838185,5.9316808471451985,25561.871186832614
100.0,-0.4484322050488067,10.24730779110305,5.9774846790108676,29063.242968206127
100.0,-0.48502746553591514,9.462706315378584,6.023148128677048,33041.372974544705
100.0,-0.5194244312723076,8.681871775685346,6.068675589854985,37521.29006697558
100.0,-0.5520757292663552,7.9056789282108655,6.113985129051957,42591.59942543212
100.0,-0.5829217389304815,7.13503269727817,6.159210841016863,48276.8896442247
100.0,-0.6122118607648862,6.370975486491098,6.204364313705375,54655.164419876295
100.0,-0.6399731777240789,5.614306613515313,6.249469650478229,61766.30282087506
100.0,-0.6662583632773086,4.865558164243397,6.294619401212608,69649.16580948395
100.0,0.19397130926984452,20.628752279727863,5.034862404310541,7879.75259451161
100.0,0.15070045061564574,19.966948485496268,5.129211352248758,8231.182455159582
100.0,0.11340383024362981,19.387911788594124,5.208926538541487,8580.074872648062
100.0,0.08213623556598837,18.869672140347475,5.279935835186132,8910.272166646837
100.0,0.04581488465344255,18.27363448211912,5.357873828841827,9343.183332764203
100.0,-0.13926782892221462,15.768167101957635,5.590824621315138,12725.831258274084
100.0,-0.19926814439834054,14.969825491717879,5.6398395381184105,14453.550406967877
100.0,-0.25346903163542384,14.172966318698704,5.68829062993224,16423.490214276535
100.0,-0.34858592772856767,12.583577316725474,5.783919193257134,21208.612476066563
100.0,-0.39112735543473093,11.791518611553098,5.831176109799619,24108.39898514874
100.0,-0.4307317806927891,11.001600154549365,5.878215529623603,27383.689449248286
100.0,-0.4681094862701206,10.21443625665193,5.924895787258334,31111.291929341336
100.0,-0.5033179176750665,9.430525312790612,5.971433203137209,35324.1485920308
100.0,-0.5366109599230553,8.650745549300183,6.017789334068762,40080.09029967618
100.0,-0.5680266807240277,7.87587056349796,6.063960160220132,45411.58414075618
100.0,-0.5980200264132578,7.10688275665399,6.109932965535861,51433.46904417272
100.0,-0.6263156529186826,6.344638247329487,6.15585241222665,58125.60056964655
100.0,-0.6788932647104357,4.842457826477763,6.247895599923343,73900.54872308896
100.0,0.16027101912336955,21.403972245768756,4.850466537369533,8148.802084615624
100.0,0.07269736977045113,19.703044974285923,5.102660277500881,9017.403695004503
100.0,-0.11765970658646269,16.562286947919283,5.468793016462488,12197.741522325903
100.0,-0.17892774138366,15.754824966428336,5.521405703479436,13820.623874757905
100.0,-0.23441051524778775,14.95093905663573,5.572863074032523,15679.529939339569
100.0,-0.2848520807391548,14.149846166666054,5.623569754789594,17787.944352543796
100.0,-0.3312649503672044,13.351278159596623,5.6736865455849035,20180.764574994202
100.0,-0.4524487919532401,10.970835143686244,5.820745898108312,29465.1728442503
100.0,-0.48814858810788203,10.183301786997632,5.868947081125134,33415.916294130846
100.0,-0.52205513262854,9.399595072318759,5.916669515179839,37898.065992494834
100.0,-0.5540468926759751,8.62041473110735,5.964158822791351,42927.00000448484
100.0,-0.5843771244114362,7.846476209859315,6.011453266957672,48569.71945586411
100.0,-0.6132852288168325,7.078713729923265,6.058616132202858,54909.54745576308
100.0,-0.6667821511393804,5.5640285972725305,6.15274911889588,69819.07877743828
100.0,0.04130710099710272,20.32392166305783,4.942438935889651,9400.969289277322
100.0,0.006158714847992969,19.470762622046223,5.069429029755575,9885.508614028502
100.0,-0.0993491242987727,17.46025009957404,5.318956855132128,11783.714270116367
100.0,-0.1627061473255863,16.618371681426602,5.379096257965733,13351.821302744534
100.0,-0.2188794802063306,15.78790000926527,5.4372098522584125,15115.68139150186
100.0,-0.2698656908455535,14.966249780627601,5.493776277104411,17113.443431083768
100.0,-0.3168800191267004,14.152575964856753,5.548368258610132,19385.94919401488
100.0,-0.36013329453500603,13.344181589394397,5.602108830806884,21940.236778268725
100.0,-0.40081488862915354,12.54104076896417,5.65461762216787,24853.26594633107
100.0,-0.4390299930694025,11.742373433230942,5.706207058110754,28152.954857638768
100.0,-0.4749438640508883,10.947901032983598,5.757244044515421,31871.16295282622
100.0,-0.50900065443442,10.15787900599042,5.807584915908032,36078.387138657905
100.0,-0.5413066458324307,9.3727120766487,5.857316813994819,40820.78813066595
100.0,-0.5719563055050344,8.5927674823251,5.906699959405968,46144.83010887835
100.0,-0.601203399624673,7.818738774322103,5.955705185024666,52133.80497804525
100.0,-0.6289611463560936,7.051243685086231,6.004449654555839,58808.48903737652
100.0,-0.6554382850339053,6.290625809857334,6.053123477311106,66255.28791663774
100.0,-0.6805665840990425,5.536808902283638,6.101928854458321,74488.25162965889
100.0,-0.2023993455854085,16.858965318704954,5.255839106956481,14555.723162623439
100.0,-0.25590641477150494,15.958704755705382,5.325576079763286,16523.028097807044
100.0,-0.3042465390069143,15.084986729612693,5.391481212446989,18728.628158887183
100.0,-0.3486269442454392,14.232851649874076,5.453838422337688,21211.143513316
100.0,-0.38963344361326663,13.394649985261163,5.5143286178312465,23996.535997748273
100.0,-0.42815453064335135,12.570173831161924,5.57220425359197,27151.03790842323
100.0,-0.46413238850117894,11.75483357627785,5.628836031274129,30680.974716295266
100.0,-0.4984095062087196,10.948935610730597,5.683567990239409,34690.31163391968
100.0,-0.5307383524127596,10.149928767756595,5.737668847701352,39179.446350842605
100.0,-0.5907836468843466,8.574112426088154,5.842912018546378,49887.3190209984
100.0,-0.6186757650864532,7.797002794752002,5.894668767702505,56210.91971669015
100.0,-0.6452422218882993,7.027314345368845,5.945971476618894,63250.141285302525
100.0,-0.6706044987632545,6.26480302100389,5.9971274031655,71075.28344921704
100.0,-0.6948466126725886,5.508776826695099,6.048320215061082,79754.46211537976
100.0,-0.41692761206680173,13.61824490336633,5.394552099551732,26170.795872821356
100.0,-0.4543096530493311,12.72665090706888,5.464122697732428,29654.113380199702
100.0,-0.4891649134311822,11.86280224891485,5.529763796532837,33539.17245791885
100.0,-0.5219574361117427,11.019488727138693,5.592684514565029,37883.98026158468
100.0,-0.5530044520317375,10.193846709022772,5.653058470564879,42749.17969300174
100.0,-0.6103297533133659,8.582577331335058,5.769102941440179,54212.85080313822
100.0,-0.6368905770232526,7.794281977387286,5.825304240431782,60919.14479974074
100.0,-0.6864530072116436,6.246273323592967,5.935808522482516,76603.70725041599
100.0,-0.7096517258818036,5.483169697926193,5.9909482156918115,85723.93559472766
100.0,-0.5738591147875852,10.387881910934809,5.540913885196408,46505.612563851086
100.0,-0.602717348347291,9.514477433117577,5.610999821092703,52471.307231955674
100.0,-0.6297918551273225,8.669378200389398,5.677795276905133,59025.08495901128
100.0,-0.6554146660385294,7.847103754939615,5.742069234166624,66248.11547657935
100.0,-0.6797182901492679,7.043252016077222,5.804409806483919,74189.5704028241
100.0,-0.7028568597805775,6.252772980471323,5.865948840139186,82916.38967034948
100.0,-0.7250221268615893,5.469950990748716,5.927179132257564,92530.95773412842
100.0,-0.672171193199348,8.060186859512246,5.63187113334639,71598.55191650197
100.0,-0.6962412826684503,7.181725716454553,5.707910333317049,80293.84807185731
100.0,-0.7188612141272936,6.3345600607558685,5.781034706804988,89723.60252895809
100.0,-0.7406567862280207,5.492215212594721,5.853822106863997,100165.79993082456
100.0,-0.7540767141443282,5.667782372107001,5.758237774853814,107355.49669557571
100000.0,0.6216340369851038,26.941612924004957,6.984413914241334,6173.347620528568
100000.0,0.5192097741563598,26.535407100703146,7.0336912555527435,6402.333599285198
100000.0,-0.044153378444365975,22.257778074556214,7.4435434860618575,10697.584370513225
100000.0,0.3910976512611943,26.538430971235485,6.980412152375836,6804.017035794225
100000.0,0.3252953050730106,26.112926110149935,7.030245027606951,7086.044325241352
100000.0,0.234472844429265,25.325432295232005,7.127231346845463,7595.569565991216
100000.0,0.07422159307225722,23.816898273566196,7.281788338115115,8999.857738667039
100000.0,-0.0796490997150596,22.221626843580175,7.397780840790359,11369.675368811177
100000.0,-0.14665536032129925,21.42484396409035,7.446486291482501,12916.902155653062
100000.0,-0.2631522220861489,19.831723782199987,7.535481695006917,16825.09960872504
100000.0,-0.31345153885409016,19.03551403629372,7.57986106202134,19203.915888892836
100000.0,0.3001055874827438,26.569881255617453,6.923659689974987,7211.819669415269
100000.0,0.028095144702006268,23.781668347012285,7.235100169447539,9575.873661798212
100000.0,-0.04467398490291569,22.982924670349043,7.297561145496835,10706.806591781975
100000.0,-0.11317824754907284,22.185560823964614,7.351497244665962,12093.680622138665
100000.0,-0.17701395693685665,21.388746984884094,7.398279816456128,13763.712746026682
100000.0,-0.23519439438575704,20.59218252248104,7.4431181717773205,15708.968103138935
100000.0,-0.28771976617634265,19.79574856202654,7.487898274251266,17922.070843283385
100000.0,-0.335827186549085,18.999570083770017,7.532546648652042,20443.737142442882
100000.0,-0.46121404669608546,16.613402840050846,7.666047566849467,30370.621763042996
100000.0,-0.5330658362653624,15.025975012123292,7.754657006612261,39533.038437575
100000.0,0.27256417584402054,27.084606157836973,6.802688712731714,7362.35554395229
100000.0,0.2276769105456609,26.62866170462806,6.861729068905778,7640.50616937935
100000.0,0.18690551081992773,26.186188530083406,6.917586874368117,7933.567307196156
100000.0,0.14973094033642848,25.75439345768735,6.971063477389105,8239.68323569996
100000.0,0.11507768047966135,25.322337270858988,7.023931682692496,8563.411672372758
100000.0,-0.14571970133376527,22.149674457695447,7.302858737017049,12892.393021154905
100000.0,-0.20674865577540968,21.35285666219996,7.348396065469184,14699.835405465883
100000.0,-0.3579073980001838,18.963742169967524,7.484008113153463,21796.18072958309
100000.0,-0.441214699498263,17.372732563830418,7.573809075514062,28360.73175130594
100000.0,-0.5149128758761017,15.784157985965377,7.66316898925579,36887.11938934101
100000.0,-0.5488566906455554,14.99132595981864,7.707697506206963,42051.48623253893
100000.0,-0.6121231007849773,13.410031732266903,7.796500371174289,54634.19830036058
100000.0,-0.7952265948834423,7.987209362962904,8.103627649194378,133768.08901245793
100000.0,-0.8382571019897558,6.5007342483223045,8.19023150034213,170430.66526266973
100000.0,0.16443328651603017,26.717454824744536,6.7914936527892875,8113.829065712283
100000.0,0.1312792360445772,26.25581845737613,6.85309856166604,8407.125005839624
100000.0,0.0999876727041366,25.81083030139078,6.910827364954653,8717.268663192954
100000.0,0.06585567080127545,25.331361796930658,6.969394066422663,9097.353037786497
100000.0,0.009975774121829642,24.526287106615428,7.0633201961601735,9829.831806856539
100000.0,-0.11613549535726664,22.912098907817736,7.201094930926154,12162.145421293451
100000.0,-0.17877807933543863,22.11442597570141,7.249991071428823,13816.157458954593
100000.0,-0.23598668170981066,21.317458520545784,7.296215656257876,15738.82037127888
100000.0,-0.2879018435214311,20.520691966611537,7.342201743795198,17930.643462119566
100000.0,-0.3357433259671252,19.72422229939867,7.388012832629721,20438.85440957447
100000.0,-0.37990153565685086,18.928133719745915,7.433703778504502,23286.71517497155
100000.0,-0.4212459049833174,18.13241906926482,7.479165710392593,26541.55170096508
100000.0,-0.4602051476053979,17.337258098534853,7.524479173816156,30264.378260237434
100000.0,-0.4968065451280565,16.542813013304077,7.569660928231985,34486.770451839206
100000.0,-0.5315807115600322,15.749209669301399,7.614679227995667,39306.91379501319
100000.0,-0.564761068501441,14.95678727094356,7.659604734267612,44814.13673070055
100000.0,-0.5962234313781258,14.16584460936071,7.7044025283176865,51043.724945594935
100000.0,-0.6552736554259815,12.590229677532179,7.793620941045271,66205.31528763141
100000.0,-0.7351191737855722,10.252434720678625,7.926416973377696,97374.53179692394
100000.0,-0.7595732477814868,9.48365470511641,7.970431952667151,110484.76684581568
100000.0,-0.8054811749814077,7.968226089566997,8.058005047547736,141554.67251350445
100000.0,-0.8675091082736002,5.7630173544913434,8.188777601784636,202408.75113477587
100000.0,-0.8863875476873861,5.0460238842642005,8.232634109606096,226889.9145064076
100000.0,0.08400110355691971,26.381919153015943,6.779329455308863,8889.530244870402
100000.0,0.05272886973748593,25.88863707492405,6.843163330554971,9256.360256604306
100000.0,0.020842273916661044,25.350096668037445,6.912390490672802,9675.519258346809
100000.0,-0.0327249303744123,24.50549074384037,7.010008072480304,10499.592935160776
100000.0,-0.0911586708911291,23.683160378856336,7.0873624455463915,11607.771982057084
100000.0,-0.265049717510535,21.283470744582225,7.240748134820262,16905.7591063919
100000.0,-0.3141622852331981,20.486257705060083,7.287744800553415,19241.425386883475
100000.0,-0.3596103241874393,19.689434725335033,7.334450883654063,21906.2585872995
100000.0,-0.40210582971067266,18.893102139681353,7.380881698864038,24955.13249885168
100000.0,-0.44178241904725707,18.09734429026006,7.427080726674736,28415.09057986231
100000.0,-0.5147607750691898,16.507838806177418,7.518944342605802,36865.99917239482
100000.0,-0.580594556953136,14.922476502215536,7.609948158198348,47813.53716123942
100000.0,-0.6689502966947931,12.558279034437891,7.745298105590505,70528.10139258433
100000.0,-0.6960237554926484,11.776136732795202,7.790103531282782,80209.41564370762
100000.0,-0.7219076494284551,10.998229332368854,7.834762568970512,91098.19500874038
100000.0,-0.7468939233174345,10.225586814177426,7.879216280929503,103430.2770964598
100000.0,-0.7937930169173313,8.700326738747606,7.967750440623233,132721.716282004
100000.0,-0.8157781762588254,7.94984495075793,8.011806790906338,149937.12434946524
100000.0,-0.8571018617097822,6.47646003085195,8.099809307859019,190266.04201852146
100000.0,-0.8764264665994258,5.753245707095436,8.143969607265905,213557.4437831389
100000.0,-0.8950337327624157,5.037449025503261,8.188504378866082,239272.67493643495
100000.0,0.07166334971224272,27.20479361662924,6.60132429573082,9029.361386454664
100000.0,0.013548868437919335,26.04169083280585,6.764555490037066,9778.41368426827
100000.0,-0.020751340259297882,25.388956649993887,6.8500048956015505,10301.002878353873
100000.0,-0.07260035995009498,24.493941180649635,6.954299954746556,11228.934867936154
100000.0,-0.1289185307993902,23.658360387343585,7.030386856353069,12467.327261216136
100000.0,-0.34096096965915335,20.455110061885648,7.228786926814992,20746.197358781326
100000.0,-0.3840905735106601,19.65716308953138,7.276860164233983,23588.28835781234
100000.0,-0.4244251066426219,18.859963534111877,7.324581852500513,26819.49214412287
100000.0,-0.49857243739607404,17.268176262904596,7.418858637006706,34711.094648547085
100000.0,-0.5655174792079961,15.680461093185736,7.511954812869202,44951.57493128788
100000.0,-0.6266291456705632,14.098811058558363,7.604077703515814,58205.97960873161
100000.0,-0.6552195071490036,13.311321306024082,7.649846941642328,66188.88944501229
100000.0,-0.6827100964244599,12.526759012741842,7.695368519844508,75249.84878732206
100000.0,-0.7090789980232794,11.74599242397452,7.740704349422847,85482.70013737366
100000.0,-0.7344760562342368,10.96978254016772,7.7858411137701635,97056.6978292681
100000.0,-0.7587702229196345,10.19926333890745,7.830832471137333,110020.60132176158
100000.0,-0.7821965731857566,9.435404605078011,7.875623236328375,124616.05059624928
100000.0,-0.8467082939207731,7.1933486239058535,8.009411104302192,179001.8604082631
100000.0,-0.8664135640539539,6.463733692205656,8.054071254183599,201087.6386242192
100000.0,-0.8853761980144387,5.741946696266281,8.09900506802235,225491.8809351632
100000.0,-0.9036179648142303,5.02601970763484,8.144523049380073,252369.0088931251
100000.0,0.00690013175748761,26.98440874339292,6.567886235730469,9874.633071813383
100000.0,-0.022482938371381826,26.30237988289742,6.66523581094777,10329.17939098059
100000.0,-0.05901270484485358,25.47352767771931,6.778633718378948,10968.02275236207
100000.0,-0.11181308923872856,24.502544173969262,6.890377257458329,12062.33914606342
100000.0,-0.17130957176724987,23.668186193382688,6.953224592528446,13596.656470553915
100000.0,-0.2270633110174749,22.853881302133637,7.007313897343578,15408.246582729022
100000.0,-0.27798035411398087,22.04401931860083,7.060223278267718,17473.24510315548
100000.0,-0.3247551149960622,21.237624840722972,7.112103189837878,19814.738375843062
100000.0,-0.3683583548323951,20.433934510816094,7.1629953789132825,22485.53920687248
100000.0,-0.4091761728897013,19.632319214804433,7.213194108295406,25524.289227753925
100000.0,-0.4477253167394788,18.832526354753277,7.2626966631153165,28993.328946424215
100000.0,-0.5186591250046956,17.23733733231029,7.360196884666319,37412.655044218256
100000.0,-0.5516178998443759,16.441988979038086,7.408228486406044,42514.208075493465
100000.0,-0.5831640840625435,15.648214579733635,7.45585803796134,48325.48643625814
100000.0,-0.6132737458519721,14.856336630313736,7.503169795377244,54906.8178042822
100000.0,-0.6422122445022013,14.066625988844299,7.550119289402664,62391.27013942034
100000.0,-0.6967330613875399,12.496004700309118,7.643165302620188,80485.14654556259
100000.0,-0.7223812600034554,11.716464777247122,7.689291441083096,91314.26594309641
100000.0,-0.7471130029602875,10.941963467127323,7.735169286151926,103547.33338585767
100000.0,-0.7707448354865386,10.173506801345543,7.780909053518422,117200.74005382607
100000.0,-0.7936219773610806,9.412052058032472,7.826365661593446,132597.54430530674
100000.0,-0.8154879784698345,8.658621032154795,7.871665312578164,149692.73977793602
100000.0,-0.8363885799510242,7.913800384883707,7.916986817636536,168602.9884083023
100000.0,-0.8565612174702834,7.177691701879121,7.962301440305217,189659.4763235437
100000.0,-0.8758126625374868,6.44963257376882,8.007841321210563,212766.91014746163
100000.0,-0.8943493219390753,5.728037413822118,8.053834804747204,238263.67869041546
100000.0,-0.9121960658583664,5.010183450590801,8.100691150258164,266313.3284389799
100000.0,-0.04904129762525448,26.814074257042627,6.525093586924238,10784.883532619428
100000.0,-0.09449121835434132,25.660958532723114,6.6867489687378745,11678.692621911767
100000.0,-0.15456265911613035,24.636619492925696,6.7897973382213985,13127.69652025207
100000.0,-0.2124374714576735,23.771671301324126,6.853479691998815,14892.260183234317
100000.0,-0.2643610240673649,22.92298139994029,6.914601195223812,16876.408203903422
100000.0,-0.3117148625537764,22.086951606503185,6.973497202590699,19112.75861867946
100000.0,-0.3556719500427323,21.261034879130094,7.030345357425741,21652.979710569438
100000.0,-0.3966387605566774,20.442540932877115,7.085647503047335,24527.975516358227
100000.0,-0.435299656014437,19.630016632791907,7.139433699476275,27803.281699251384
100000.0,-0.47181963938594157,18.821851696113676,7.192205654126209,31520.551700074444
100000.0,-0.506474126338854,18.01742305179132,7.243953374800422,35740.306494657525
100000.0,-0.5394102882621243,17.21596197136207,7.294932281262888,40519.41857814718
100000.0,-0.5711224611742416,16.417433136600508,7.3449757307085815,45987.914631129104
100000.0,-0.6012987764300103,15.621331283373861,7.394616580136807,52154.982174145494
100000.0,-0.6304542937059213,14.827939540707034,7.443599194037866,59198.55439198854
100000.0,-0.6583874641089242,14.037514245819382,7.492009286902833,67158.80686027935
100000.0,-0.6852188252673311,13.250303221538049,7.540070761411076,76153.8800920862
100000.0,-0.7111479874497557,12.467050028522557,7.587714457482696,86358.23558513013
100000.0,-0.7360363580589859,11.688369578968736,7.63498679528983,97830.06651770302
100000.0,-0.7600550269072157,10.915250546000149,7.681970642818768,110764.4104083895
100000.0,-0.7830492110375341,10.148567207510045,7.728667170318839,125190.94399385463
100000.0,-0.8264670045877308,8.638135136366632,7.821474431223661,159285.93452425455
100000.0,-0.8469030900118426,7.895443920175971,7.867763836577946,179205.47238003122
100000.0,-0.8665484042770436,7.16086660792519,7.914161772819718,201249.6835552367
100000.0,-0.8853251072301443,6.433183507014604,7.96095539172855,225421.52853238062
100000.0,-0.9034685599141488,5.7100502694890745,8.008430893575257,252133.91072885282
100000.0,-0.9210746275805444,4.984326313204334,8.057312163432913,281716.2017480107
100000.0,-0.3433238569616086,22.287734719921716,6.856461855350245,20887.786871788143
100000.0,-0.38572777745185904,21.403453639363335,6.923338614628911,23707.769426261155
100000.0,-0.4249391552015945,20.540426325044095,6.987063377358619,26864.835609648384
100000.0,-0.46184214750831404,19.694861083974587,7.047819234117143,30437.035662588733
100000.0,-0.49659978645109587,18.861375179433715,7.106591442725073,34460.63874876337
100000.0,-0.5297257739006748,18.03845619388852,7.163194810570719,39026.97253680093
100000.0,-0.5612851202141775,17.223158342156538,7.21831669561604,44189.80837016516
100000.0,-0.5915276644164014,16.4141514576663,7.272114069516335,50043.41281336009
100000.0,-0.6205521626006592,15.610461178979671,7.32487774223685,56673.41869562765
100000.0,-0.648422655138957,14.81162132481131,7.3765699019467705,64168.2358593172
100000.0,-0.675346536799219,14.017373818719408,7.427448512957785,72674.34107134842
100000.0,-0.7012462801434965,13.227736099613017,7.477681309584978,82268.04548137986
100000.0,-0.7261549791795536,12.443103915628164,7.527288149869964,93059.1166650788
100000.0,-0.750244033033935,11.664051700151859,7.576345089753845,105238.4255127
100000.0,-0.7734584047763795,10.891302703302308,7.624987717332384,118907.57034781335
100000.0,-0.8172303603524587,9.367713194782421,7.721146532764447,151167.36629925127
100000.0,-0.8378390369351949,8.618048518133888,7.768973022741775,170019.66922412993
100000.0,-0.8577049521186543,7.87652518086955,7.816699813502006,190945.418697912
100000.0,-0.8767259026105353,7.142217547250523,7.864779716656716,213944.3676226075
100000.0,-0.8950587131634933,6.413172620706068,7.913278083202983,239309.5983449739
100000.0,-0.9127773849789316,5.684555233873361,7.962947848607326,267290.86304590653
100000.0,-0.9304082717467862,4.933977882510207,8.015428506983557,299055.1897335734
100000.0,-0.5203956746677866,19.05224906242686,6.991393318509215,37659.787838431446
100000.0,-0.5527404301360247,18.171814190343888,7.058325720040378,42704.30150257498
100000.0,-0.5834718268699872,17.315131803414474,7.121366796611511,48387.291549152
100000.0,-0.612543317757409,16.47401585162487,7.1822335013007566,54733.552123884285
100000.0,-0.640578670407043,15.647385066885311,7.240432694778714,61934.50176448008
100000.0,-0.6673256164714543,14.830634056426051,7.297329309850724,69995.93851964026
100000.0,-0.6932180460401559,14.023792952526895,7.352316026830653,79130.42811689795
100000.0,-0.7180442236726211,13.224873269642908,7.406278041304934,89359.4091107132
100000.0,-0.7421125400103199,12.433722251742061,7.459190723200012,100916.10627474484
100000.0,-0.765220024165474,11.650327775895207,7.511274046825272,113818.1507804478
100000.0,-0.7875290277541869,10.87514751232164,7.562317096558889,128265.5801014742
100000.0,-0.8090650653008324,10.108075534499097,7.613014792928659,144405.83389916204
100000.0,-0.8297247769891111,9.349634814667692,7.663229471152432,162274.8613018671
100000.0,-0.8495796793718123,8.599663738365173,7.7132591078632196,182031.63723161706
100000.0,-0.8687671775517615,7.857505046822071,7.763176058050695,203938.6912622212
100000.0,-0.8871680679013911,7.121357249750851,7.813506971760268,227975.9228689841
100000.0,-0.9049909268559347,6.388085925574555,7.864631420694555,254541.66032757887
100000.0,-0.9226683183599226,5.636171717047337,7.91813463920649,284591.1285376246
100000.0,-0.9402281852418175,4.859963438369696,7.974991132652472,318670.2735366264
100000.0,-0.6598919363211861,15.824506049586054,7.128675371495311,67625.84714615633
100000.0,-0.6861661166268562,14.953592093271338,7.195479797417494,76498.84157762995
100000.0,-0.7113773565782221,14.107404480230235,7.258595759102954,86455.99345268882
100000.0,-0.7354585717360228,13.279081511349203,7.319407369571194,97542.78969820146
100000.0,-0.7586462844068271,12.46656288689265,7.378092569910549,109949.17767917961
100000.0,-0.7808567245130156,11.667561256165833,7.435195541809909,123719.19681588898
100000.0,-0.8022795943111246,10.881021344789303,7.490937998085632,139065.5414602197
100000.0,-0.8228933161688068,10.106235818992467,7.5454770861617515,156083.5380856178
100000.0,-0.8427505417520453,9.342138149276458,7.599297033307043,174924.7251594739
100000.0,-0.8619586022495564,8.587727266435763,7.652594194426616,195820.70229233973
100000.0,-0.8802877559687831,7.840970815616586,7.705962352602818,218611.69736146153
100000.0,-0.8980560739558392,7.099246374546356,7.759689291909174,243789.52041517198
100000.0,-0.9156179028130614,6.344364171568743,7.8152868460597125,272128.86174667225
100000.0,-0.9331432497816942,5.565407258055729,7.873842864219656,304371.98852749914
100000.0,-0.7517016708863244,13.499243617753221,7.202679788526431,106037.41922342339
100000.0,-0.7747465395014831,12.621048211523636,7.272964559318885,119728.5321468511
100000.0,-0.7966060231757073,11.772607881367108,7.340030370591811,134784.48667479248
100000.0,-0.8173249051700673,10.95016870705005,7.404015702444217,151247.886152988
100000.0,-0.8373306077646737,10.14959537756937,7.46544312043371,169521.448817277
100000.0,-0.8563764671911135,9.365461492180962,7.525703678330631,189452.73174483678
100000.0,-0.8746869038853712,8.595777108403391,7.584567554672118,211326.0815663059
100000.0,-0.8923456727437226,7.8357200860740654,7.643191352998099,235338.72612406584
100000.0,-0.9096259071712018,7.070701309433163,7.702854982712437,262041.7553119266
100000.0,-0.9269604481902899,6.284221103220985,7.7646901786040985,292507.5958131485
100000.0,-0.9441676401961493,5.477069138981381,7.829435103718149,326961.45914836496
100000.0,-0.8507864790757729,10.31642172422308,7.363720249897383,183323.40739500217
100000.0,-0.8696473449064201,9.475221206641889,7.435202198841475,205017.2960032581
100000.0,-0.8874682711256624,8.661329935423632,7.5041958113515195,228395.26999977528
100000.0,-0.9046129638989074,7.861392693410572,7.571870291586797,253941.34727480073
100000.0,-0.92165856910338,7.050258088147803,7.64058316422577,282765.60435492644
100000.0,-0.9385795296191077,6.22575087114768,7.711049360253122,315273.84963023313
100000.0,-0.9553191419170383,5.386244037284519,7.7837372501096445,351838.7114955042
100000.0,-0.9159896606801289,7.992425120280354,7.483414886100789,272769.6723425704
100000.0,-0.9330479783358784,7.104990793030293,7.566364013622325,304184.92086907924
100000.0,-0.9497095853429507,6.22015279243559,7.649097697386468,339057.626032821
100000.0,-0.9660193636576263,5.3296154926541375,7.733354753104778,377815.16869864706
100000.0,-0.9585895838730925,6.3717119395273585,7.567769232308082,359550.2248202663
100000.0,-0.9750880854422542,5.370825256393229,7.671717328080379,401596.0869663372
