rho_core_over_rho_core_sun,BP_RP_model,M_G_model,log10_g_cm_s2,log10_M_g,log10_xi,T_photo_K
0.01,2.1354144976416953,22.476502166327492,2.9416851544065157,23.895785290825795,-26.0,573.3659200367172
0.01,2.118544149132539,21.902621543662512,2.9911133103439145,24.125337539891788,-26.0,617.9266598209252
0.01,2.101714491017259,21.36314628606152,3.0359380526358137,24.341127642932186,-26.0,664.7014505267703
0.01,2.0849625618857885,20.83840633859935,3.0790716254529364,24.551023621917057,-26.0,713.5886703853323
0.01,2.0689885225077145,20.333831097043955,3.122728604813068,24.752853718539214,-26.0,762.3866706882108
0.01,2.053730912178387,19.851472979652584,3.1653372900529533,24.945796965495763,-26.0,810.9934207189918
0.01,2.0373986911282995,19.353940222917714,3.208665033974995,25.14481006818971,-26.0,865.1897506797625
0.01,2.01684926668743,18.79143648698205,3.2522646972862406,25.369811562563974,-26.0,936.5569313709198
0.01,1.9935823898306386,18.200820478226227,3.294938045859481,25.606057966066306,-26.0,1021.6062670503585
0.01,1.8518805081236955,14.63624502662321,3.6016983362158674,27.03188814670751,-26.0,1631.012249586968
0.01,1.8351182982695613,14.203361565034198,3.6457194082095943,27.205041531343117,-26.0,1712.4040538288323
0.01,1.8134409230756565,13.717554156381036,3.6898924612746002,27.39936449480438,-26.0,1820.1166742992282
0.01,1.7920992571899383,13.246801599771407,3.733990061399396,27.587665517448233,-26.0,1928.654415172876
0.01,1.7401647624900063,12.012286982199132,3.86600035748825,28.081471364477142,-26.0,2201.601244685013
0.01,1.680547848140419,10.756867754402286,3.997361881790808,28.58363905559588,-26.0,2526.3097258571265
0.01,1.6569157464656878,10.305188437569893,4.044195414850892,28.764310782328838,-26.0,2657.1055691136685
0.01,1.468198341117383,7.939440297208147,4.23219225625364,29.710610038473536,-26.0,3690.015316703113
0.01,2.2181244940942846,26.95494822443974,2.386428754361933,21.6044068675809,-25.5,387.3153267430961
0.01,2.2040708542204266,26.218467015481302,2.4732291062256757,21.898999351164274,-25.5,415.26744154069854
0.01,2.1907893633117053,25.55897162137329,2.5489872255447596,22.16279750880748,-25.5,443.0238068691177
0.01,2.178261366315743,24.953840120236784,2.617987680500079,22.40485010926208,-25.5,470.42429354170986
0.01,2.1657643944448495,24.36567064675456,2.684383696517788,22.64011789865497,-25.5,498.9577859262336
0.01,2.134084403713604,22.982475630949793,2.835234136356607,23.193395904976878,-25.5,576.7952999867885
0.01,2.0869651139251815,21.388903496574912,2.9762761833867155,23.830824758726827,-25.5,707.6216806893301
0.01,2.0241376819457924,19.582612734972457,3.118368509205453,24.553341063367814,-25.5,910.840449613134
0.01,2.0017080802418366,18.995411056523622,3.16186065844773,24.788221734747346,-25.5,991.3945477000314
0.01,1.9363787659551197,17.35326423779594,3.289490152128149,25.445080462238415,-25.5,1249.4157840365633
0.01,1.8227031790106614,14.497913015679087,3.5561186092105146,26.587220951085158,-25.5,1773.7673421898235
0.01,1.7853831549478636,13.611479030653593,3.6454762716365474,26.941794545095355,-25.5,1963.284344377657
0.01,1.7344624188680822,12.393604229625844,3.777643332988528,27.428944465506458,-25.5,2232.216904056338
0.01,1.6735887333797805,11.130960211868029,3.9096059352430945,27.934002072609584,-25.5,2564.7418182854144
0.01,1.6500579587922781,10.694939541671314,3.953461215789645,28.10841034068827,-25.5,2695.188287606438
0.01,1.5034990308632745,8.69753807561043,4.1255956330461885,28.907370927112623,-25.5,3502.933532007229
0.01,2.1619147226071758,25.116907760020986,2.518586515994058,21.8396230533484,-25.0,507.9922589279063
0.01,2.1484185572243977,24.370572655142908,2.6136950797397946,22.138157095299633,-25.0,540.58710727714
0.01,2.1302945288627924,23.572152858018498,2.7024714049981773,22.457525014149393,-25.0,586.6452068699324
0.01,2.1128103717941493,22.91281667410758,2.7674320321107793,22.721259487713763,-25.0,633.6007197406141
0.01,2.0944251072489255,22.26320175172863,2.828704465197381,22.981105456665343,-25.0,685.6873288350268
0.01,2.0121551131033355,19.853592370719504,3.0245695468412706,23.944949209068994,-25.0,953.3542895479152
0.01,1.9904433293652433,19.29020276270907,3.0670435779210083,24.170305052273168,-25.0,1033.4229615513048
0.01,1.9705865936950278,18.768784246263294,3.1091224483614193,24.37887245885148,-25.0,1110.0350552492564
0.01,1.950191874373073,18.247434302033454,3.151763329205509,24.587412436543413,-25.0,1192.0249923525241
0.01,1.9308361820983837,17.750329494721015,3.194038196635476,24.78625435946839,-25.0,1272.8584897946569
0.01,1.8521965772020323,15.776490333860325,3.37429935022936,25.575790023812665,-25.0,1629.4941827947137
0.01,1.8324127698115094,15.29605986253018,3.42060933736916,25.767962212344724,-25.0,1725.7000623088222
0.01,1.797240561112513,14.421171395773014,3.5109237576063324,26.11791759904759,-25.0,1902.2936792636226
0.01,1.7652338582265894,13.611688847483121,3.5998780234566325,26.441710618363548,-25.0,2068.428880225563
0.01,1.686428726172191,11.912017397839783,3.7774085282488348,27.121579198220882,-25.0,2493.898305810996
0.01,1.6654073843009805,11.495365548358585,3.821453736415605,27.288239938013362,-25.0,2610.019053703683
0.01,1.6406689889467132,11.051753524476045,3.8654439449550897,27.465684747566378,-25.0,2747.3892676741143
0.01,1.5277391284961617,9.457404855712095,4.006610575769894,28.103424215071957,-25.0,3371.9940995125876
0.01,1.2462604836231483,7.07079467875319,4.192490952655832,29.05806828585552,-25.0,4714.925878074132
0.01,2.067106054910115,21.997792409288294,2.7830480728827225,22.587269193641475,-24.5,768.2780638157881
0.01,2.027662326027618,20.857242576735473,2.875074259623024,23.043489126662607,-24.5,898.5632834427046
0.01,1.9869573849745328,19.76243758213765,2.9613612992495923,23.481411124501737,-24.5,1046.6401507857042
0.01,1.926455839229045,18.196319782986905,3.092139129858264,24.107858244162035,-24.5,1291.5511759159097
0.01,1.903500847471151,17.639902050289386,3.1385830850740293,24.330425337241042,-24.5,1391.855497808635
0.01,1.8815732191838819,17.10313749705479,3.1860931318466594,24.54513115853488,-24.5,1491.2292372974487
0.01,1.8413805906174776,16.10713752431395,3.2807003797223455,24.943531147631216,-24.5,1681.7959766509348
0.01,1.8096217003898578,15.257329001126694,3.372722579516747,25.28345455690612,-24.5,1839.3652312672136
0.01,1.7760857156293088,14.415903452375199,3.463387431551127,25.620024776406716,-24.5,2011.575052861983
0.01,1.7389632264540291,13.556622627048805,3.5543829603125263,25.96373710653727,-24.5,2208.0429360213093
0.01,1.7204985404208226,13.138579365585892,3.5994542620722125,26.13095441112244,-24.5,2307.6369777286122
0.01,1.6808022876080349,12.302602222124726,3.6884563715266516,26.465345268506905,-24.5,2524.9061237195897
0.01,1.656261288969196,11.853183292993865,3.73280759786397,26.64511284015925,-24.5,2660.7379358125067
0.01,1.6264006726537723,11.370926152020402,3.7770902104188484,26.838015696548634,-24.5,2826.803979357251
0.01,1.5572611238944936,10.376527363448709,3.8653707767352383,27.235775211977312,-24.5,3210.4101440758986
0.01,1.5199431045287555,9.888155218479032,3.90935006381515,27.431124069965183,-24.5,3414.2983239882888
0.01,1.4030269740080554,8.629730629909378,4.019215430275885,27.934493905393044,-24.5,4021.0129785416875
0.01,1.3025003683025802,7.830102311138363,4.084432506463603,28.25434523290145,-24.5,4484.590275357026
0.01,1.1676637379123005,7.0348630598256605,4.148844583122024,28.57244093342653,-24.5,4999.676859813296
0.01,2.027184118022958,21.582809866148914,2.72845126647609,22.25326221089723,-24.0,900.2229016966966
0.01,2.0038958013593016,20.93478047333175,2.781203204989545,22.512473968024096,-24.0,983.3536309312277
0.01,1.9804331238257042,20.30518751936671,2.8325396077201805,22.764311149610112,-24.0,1071.6441066723696
0.01,1.9568559007277018,19.692027564470436,2.882738017594551,23.00957513156862,-24.0,1164.871124572301
0.01,1.8703810065646853,17.470982992545828,3.0826569595854814,23.89799296033846,-24.0,1543.234270371482
0.01,1.853486693280694,17.005858835246492,3.1316465323011338,24.0840426232582,-24.0,1623.30433739247
0.01,1.8376169759686383,16.56742018782763,3.179314068073115,24.259418082225743,-24.0,1700.1631343338877
0.01,1.8211054070847648,16.12866085862853,3.22638359339517,24.434921813905383,-24.0,1781.7286932691163
0.01,1.784544274843486,15.22017525004089,3.321883118467528,24.79831605734044,-24.0,1967.6249850731997
0.01,1.767472889463213,14.786933628984178,3.369883462134912,24.971612705763125,-24.0,2056.656756725681
0.01,1.7322907803596708,13.943078140189469,3.4630163347257223,25.30915490128101,-24.0,2243.905238376684
0.01,1.7155507528022882,13.544210708945863,3.5084740430593815,25.46870187377845,-24.0,2334.5021782553986
0.01,1.6428909486910257,12.18031427714508,3.6436127271128234,26.014260446498763,-24.0,2735.0302174653307
0.01,1.5762731979437465,11.184326688010042,3.732540962331645,26.41265548215278,-24.0,3105.428413408759
0.01,1.541985020426216,10.707171779825977,3.7768074993515244,26.603517445426405,-24.0,3294.2735913942474
0.01,1.4060944445934187,9.197684502402524,3.9087909821293456,27.207312356395786,-24.0,4005.9168100732295
0.01,0.7385454276531076,6.207097339599165,4.161534660411327,28.40354722151713,-24.0,5962.35342635219
0.01,1.970945098188525,20.960062501594685,2.6720732482458,22.002361156718923,-23.5,1108.6235307693894
0.01,1.9465192775883675,20.29354302204385,2.731391116757192,22.268968948539257,-23.5,1207.1389332393555
0.01,1.868433754656963,18.075764059397144,2.956435372381017,23.156080533597937,-23.5,1552.3681265904206
0.01,1.7934207596846703,16.07336394625372,3.1715979976999025,23.957040578855306,-23.5,1921.8662250374573
0.01,1.7772823569350835,15.628315764294323,3.2234499340313194,24.135059851639063,-23.5,2005.3375075261636
0.01,1.7624029693777,15.212484454579352,3.2738389270760733,24.301392375525054,-23.5,2083.3429187028923
0.01,1.6846681157482815,13.475763986041303,3.4613454679065017,24.996080562940275,-23.5,2503.594851231163
0.01,1.6580528342840122,12.997373767192277,3.5075667071415153,25.187436650479885,-23.5,2650.79558152078
0.01,1.628234436089071,12.505653624996807,3.5532193544430104,25.384124707358072,-23.5,2816.5943376858163
0.01,1.5963124270949702,12.014333250447383,3.598223121573131,25.580652857177842,-23.5,2994.247085012776
0.01,1.5626325527083416,11.529969043584583,3.6426692884966023,25.77439853992296,-23.5,3180.811203045557
0.01,1.525884917818748,11.041753961577143,3.687011129261726,25.96968457272594,-23.5,3382.071174960811
0.01,1.4304745530015157,9.997349600754859,3.7754312203516305,26.387446317054852,-23.5,3884.1545566926684
0.01,1.3817264701906475,9.51632477382361,3.819652092960421,26.57985624782735,-23.5,4124.387434808463
0.01,1.9086311974870018,20.285836913960807,2.6234878105493573,21.77205139177247,-23.0,1369.1008028829012
0.01,1.882637468581039,19.483614292252938,2.7128807172138427,22.09294044045562,-23.0,1486.3285141770923
0.01,1.859455735038946,18.77272517310061,2.79356804126671,22.37729608811655,-23.0,1594.803129862302
0.01,1.819542773641081,17.545978791881318,2.939061645344984,22.86799464060427,-23.0,1789.5288151217915
0.01,1.8040158633395333,17.03276110954893,3.0045809208519736,23.073281713537224,-23.0,1867.7588577523786
0.01,1.7730787462712543,16.115840501490474,3.116647085742099,23.440049956760607,-23.0,2027.277298655303
0.01,1.7579699763666707,15.69605895810608,3.1670769750848056,23.607962574114364,-23.0,2106.763538404326
0.01,1.7408159761846855,15.256202706576152,3.21831417498888,23.783905074726334,-23.0,2198.112061988625
0.01,1.4523466378166532,10.801515860386537,3.6401628042024816,25.56577981320218,-23.0,3772.3875548094293
0.01,1.3564195365702942,9.843822110059495,3.729508443491017,25.948857313332997,-23.0,4243.749197490149
0.01,1.0400571741774842,7.724376157985099,3.948255094834733,26.796635694162752,-23.0,5373.109300743229
0.01,1.836297631118925,18.996681930782387,2.6899077700852514,21.78771338504384,-22.5,1706.6219162897505
0.01,1.7695750402834698,16.725700632884852,2.986879283379154,22.696105904202852,-22.5,2045.6237490396206
0.01,1.7321971193807146,15.716062592209619,3.1084296070692994,23.099961120472948,-22.5,2244.4096970650908
0.01,1.6890334150863524,14.743767897930278,3.2162932169725145,23.488878998184685,-22.5,2479.5640646028137
0.01,1.6356535497788922,13.75754148314523,3.3154385407207396,23.883369564098704,-22.5,2775.2958605350254
0.01,1.6033800908866753,13.246641928513421,3.363104890442763,24.087729385951427,-22.5,2954.9480797434667
0.01,1.5629775811496196,12.69430378680159,3.4101175117316584,24.30866464263616,-22.5,3178.908170789813
0.01,1.518628078140288,12.146443394385162,3.4559312216857108,24.527808799602727,-22.5,3421.4170164241164
0.01,1.4739909619721685,11.625404882812767,3.5014915753827296,24.736224204231686,-22.5,3659.6470442736027
0.01,1.382675721094993,10.657331644231796,3.5925612178842314,25.123453499664077,-22.5,4119.835906333498
0.01,1.2746930721202416,9.724057109427278,3.683117202804782,25.496763313585884,-22.5,4601.215671029722
0.01,0.8944421232832317,7.688750423811015,3.9054901399658224,26.31088598783239,-22.5,5690.249003427362
0.01,0.5539106638948623,6.894275385137146,3.973664210981689,26.628676003301937,-22.5,6317.885365673809
0.01,0.3220541902240847,6.103272552762657,4.0302844606192565,26.945077136251733,-22.5,7101.627342122977
0.01,0.1751473021878124,5.314366028997658,4.081916295895965,27.260639745757732,-22.5,8026.11753237069
0.01,1.806633009536038,19.03909811943455,2.6092169648420307,21.270746909582975,-22.0,1854.4823709902416
0.01,1.784197985305827,18.175402859107628,2.729691311962424,21.616225013713745,-22.0,1969.4177685980444
0.01,1.7643617662042947,17.454516470150097,2.8295408998947282,21.904579569296757,-22.0,2073.0197829842787
0.01,1.7462316612988507,16.85098071281196,2.9107436686390837,22.14599387223201,-22.0,2169.1536547776336
0.01,1.7264846801387923,16.2984493958361,2.979850260930978,22.367006399022355,-22.0,2275.2304565785253
0.01,1.7045109893382042,15.763789889009166,3.0424247182163153,22.58087020175313,-22.0,2394.6870196684513
0.01,1.6808524468980193,15.238784108170647,3.1014639370155566,22.790872514088534,-22.0,2524.629436085903
0.01,1.6529161599068114,14.70611654184494,3.1565075000215375,23.003939540618816,-22.0,2679.3107447065554
0.01,1.6184824781930147,14.136433348678201,3.210334059853903,23.231812817885515,-22.0,2870.891688029923
0.01,1.57854087190659,13.558267730232965,3.261326435203406,23.46307906526361,-22.0,3092.869986768145
0.01,1.4938416750741663,12.476245507825226,3.356735670993989,23.895887954226705,-22.0,3554.5737368230857
0.01,1.4514595849359153,11.976424198532499,3.4039545703744944,24.095816477943796,-22.0,3776.964163311064
0.01,1.4070041378910167,11.490992727315373,3.4510047527711576,24.289989066430646,-22.0,4001.4299978382032
0.01,1.246940501016759,10.085788094171438,3.5898351661477514,24.85207091968822,-22.0,4712.272390676718
0.01,1.1368837233845681,9.282821886449593,3.682236790880607,25.173257402776958,-22.0,5099.466401972974
0.01,1.0635132702937786,8.87577870784213,3.728105493695703,25.336074674219944,-22.0,5312.127445341056
0.01,0.6907586753360112,7.653536184935826,3.8601015536618113,25.824971683382465,-22.0,6044.909374017571
0.01,0.24607120054931259,6.0687864563287155,3.9871833779545263,26.45887157482531,-22.0,7521.280082080926
0.01,1.724873976729968,17.16007717575775,2.8042683457289663,21.522355287053696,-21.5,2283.9394228192955
0.01,1.698665979407689,16.462126357726035,2.891359074942223,21.80153561426638,-21.5,2426.6765690693514
0.01,1.669942449807554,15.797271925810987,2.9692254666424107,22.0674773870324,-21.5,2584.9092476769283
0.01,1.6336144193180067,15.132411973966802,3.03702918191055,22.333421367770075,-21.5,2786.644982446917
0.01,1.555251425815431,13.936599531889778,3.150034895435863,22.81174634460088,-21.5,3221.470589131819
0.01,1.473343111358173,12.878501409417316,3.2501704532676254,23.23498559358987,-21.5,3663.050295174745
0.01,1.3773467859394186,11.861688226375744,3.3463971024771038,23.6417108668065,-21.5,4145.319013205984
0.01,1.2219567079708238,10.483648346932018,3.4930453887115522,24.192926818583988,-21.5,4807.622226808353
0.01,0.17999596109986965,6.0342749996494485,3.9418975918084573,25.972676157497016,-21.5,7987.491750313933
0.01,1.62011277672592,15.79951900166481,2.8806014031180327,21.56657855669087,-21.0,2861.8144417426975
0.01,1.5807372128928239,15.138632387678966,2.9487696474771585,21.83093320228521,-21.0,3080.700255375994
0.01,1.5409349455021082,14.526861827826012,3.011142455583318,22.075641426226387,-21.0,3300.0195132305266
0.01,1.4992092321091433,13.954023404371059,3.068291040144774,22.304776795608372,-21.0,3525.9119364635085
0.01,1.3972149195240737,12.814178441267526,3.1760736950155266,22.760714780849785,-21.0,4049.4739996904163
0.01,1.340903264079983,12.27403173976679,3.2290258417117124,22.97677346145008,-21.0,4314.983020468099
0.01,1.133673216000369,10.480864398264966,3.440752184996297,23.69404039805081,-21.0,5109.504313159668
0.01,1.0695285646395163,10.077186532255531,3.490302886445144,23.855511544454583,-21.0,5295.965562624343
0.01,0.9848789494740527,9.666838509055038,3.5388727385907566,24.01965075373478,-21.0,5504.637436392107
0.01,0.7563944967457634,8.862811180457769,3.634550495017692,24.341261685173688,-21.0,5932.100725503404
0.01,0.3931823021316822,7.582449228021282,3.772447440481448,24.853406466148282,-21.0,6796.061716883809
0.01,0.24356399403414739,6.7890477265714,3.841360342771316,25.170767066728235,-21.0,7537.087422097488
0.01,1.4250709521226668,14.100249696582805,2.9488961308792145,21.746286278723673,-20.5,3911.407515078907
0.01,1.365449049101573,13.446830485620618,3.01726968890611,22.00765396310855,-20.5,4201.605289800847
0.01,1.2181842792681807,11.845701274166718,3.2181984190562796,22.64810564769011,-20.5,4821.636912345845
0.01,1.1636051772708955,11.383168039427332,3.2766273336531824,22.833118941585862,-20.5,5013.206585557142
0.01,1.1036393399901954,10.947148765935147,3.332273958068071,23.007526650982737,-20.5,5200.097226072202
0.01,0.9268925923566105,10.080106164266159,3.437038154920386,23.35434369165033,-20.5,5627.271305698662
0.01,0.07498098611818674,5.964662663375177,3.853011358014079,25.000521092006725,-20.5,8991.15173868667
0.01,1.0669776006035194,11.484498967246957,3.207716812993872,22.292586570458013,-20.0,5302.846085018466
0.01,0.34375700763176414,8.314089546674397,3.6005608569081513,23.560750338687036,-20.0,7000.487699431581
0.01,0.22552268059472647,7.511726777140726,3.6831955228207036,23.881695446500505,-20.0,7654.9730535007375
0.01,-0.04964806966740014,5.143945369615438,3.8584351865810516,24.82880800951062,-20.0,10795.832687586364
0.01,1.267259402448556,14.701318668128723,2.681932829751081,20.505858690105306,-19.5,4631.490023532094
0.01,1.191067159110704,13.641203636337123,2.841511911053816,20.929904702821943,-19.5,4919.425414923618
0.01,1.113316297060303,12.854721230117717,2.9556675508210333,21.24449766530971,-19.5,5171.554514069363
0.01,0.9360695737649224,11.648797863403715,3.1262306621200677,21.72686701199531,-19.5,5608.7870234044285
0.01,0.5729824358593357,10.19635731104027,3.319072626145534,22.307843232940687,-19.5,6274.744816293966
0.01,0.4677321406121457,9.732231138849581,3.375314648900872,22.493493701816963,-19.5,6544.523820455808
0.01,0.3979070587538883,9.305394204480535,3.430139452581578,22.66422847556458,-19.5,6778.234227750328
0.01,0.16068206676602415,7.4772630768110275,3.636371622155673,23.395480926632384,-19.5,8145.325533636809
0.01,-0.01193945502208111,5.89361175603626,3.7611462301334884,24.02894145494229,-19.5,10160.381376403822
0.01,0.9107066007086483,12.652358108467787,2.9175475847719277,20.82544291396968,-19.0,5659.125754623289
0.01,0.4286735863008423,10.283620393697415,3.24904090382097,21.77293799987783,-19.0,6668.706850559929
0.01,0.24800210954671884,8.87452713937633,3.427459151239402,22.336575301606263,-19.0,7509.19927829398
0.01,0.10378628184415647,7.444096874822639,3.588075706862059,22.90874740742774,-19.0,8677.75851631363
0.01,0.02336127990932697,6.646910389925526,3.655979874734445,23.227622001386585,-19.0,9640.612577851036
0.01,-0.05182853096310627,5.857368142939892,3.71252689191682,23.54343890018084,-19.0,10835.385487083566
0.01,0.6271722783499074,12.52101780824951,2.869799131352157,20.37797903405699,-18.5,6162.47717644146
0.01,0.4897785850860099,11.700936438510777,2.9901459921589804,20.706011581952485,-18.5,6480.898012031055
0.01,0.4027623012204165,11.038289252350538,3.0858832521058686,20.97107045641658,-18.5,6760.203292498382
0.01,0.054062229744153596,7.412090704382129,3.5400540010074035,22.421549875603944,-18.5,9239.864079587274
0.01,-0.019851573449436083,6.61113696474195,3.6069747937126513,22.741931371460016,-18.5,10286.433135672183
0.01,0.3247538170841934,11.510845717825323,2.950209927926125,20.282047870226663,-18.0,7088.635787001552
0.01,0.21107002825143445,10.127591208293747,3.148891732084211,20.835349674039296,-18.0,7754.880458133487
0.01,0.16825057100701332,9.557433453410356,3.2272113963460125,21.063412775992653,-18.0,8082.200294869386
0.01,0.005753578835810193,7.385668847807352,3.4860173294024506,21.93211861823385,-18.0,9891.46388698444
0.01,-0.06503348052882188,6.580772720996241,3.5483963396066693,22.2540770689583,-18.0,11081.981571604363
0.01,-0.19075718532872002,5.002311465005017,3.6496258889244153,22.88546157135479,-18.0,14182.342425112845
0.01,0.21596306739842944,11.393411917353813,2.899873168690731,19.829021390415267,-17.5,7720.492904795554
0.01,0.16034809197425928,10.517524527131012,3.0282083487143336,20.17937634650439,-17.5,8148.149837353594
0.01,0.08208767068882532,9.17421555169195,3.218960379021089,20.716699936680016,-17.5,8910.814175958625
0.01,0.025153204185089678,8.243843132184441,3.338982174370153,21.08884890448302,-17.5,9615.975504782575
0.01,-0.11090551653517967,6.569086216865942,3.478621509887426,21.75875167061042,-17.5,12041.594558180286
0.01,-0.17125684066873406,5.769636080618275,3.5328605599838534,22.078531725109485,-17.5,13595.130003870594
0.01,-0.2254185257720836,4.976179097688378,3.586440795606562,22.395914518281444,-17.5,15348.645540744488
0.01,0.13503217138929155,11.378958631635506,2.832233187292876,19.334802704702593,-17.0,8372.181016813058
0.01,0.083727258258421,10.310705538738041,2.9933720925415175,19.762103941861575,-17.0,8892.56743055117
0.01,0.04294422022163991,9.450807364949075,3.1189116422374132,20.106063211377162,-17.0,9379.873804891022
0.01,-0.022407032340788675,8.317117623767079,3.2621275956814886,20.559539107849965,-17.0,10327.94045566087
0.01,-0.09283976588518095,7.4493560985806955,3.3313917740014647,20.906643717924517,-17.0,11643.43439949084
0.01,-0.15514689546440766,6.612206184926802,3.393782868425391,21.241503683386075,-17.0,13143.53510416712
0.01,-0.21036451298533856,5.789658147642063,3.45395792851996,21.57052289829997,-17.0,14821.619912209992
0.01,-0.2598849895528094,4.9776028259926965,3.513255177102794,21.895345026959717,-17.0,16687.73671988076
0.01,-0.19423571655127606,6.818695719493205,3.279590790314275,20.658907869559513,-16.5,14292.053177212589
0.01,-0.2465372841439272,5.927723092794411,3.352021909537452,21.01529692023903,-16.5,16145.965305831762
0.1,2.162899181438131,27.193386402415648,3.1073741246578197,21.009031596390535,-26.0,505.6708716313823
0.1,2.140669270122531,26.226667012642302,3.211918193788554,21.395719352299874,-26.0,559.9570355469276
0.1,2.087796169867349,24.315797032068318,3.393766900171461,22.16006734452947,-26.0,705.1552108234995
0.1,2.0685556445679096,23.734395067159127,3.440998174265858,22.392628130493144,-26.0,763.73877940891
0.1,2.0292166635301343,22.62070189078665,3.527580523991726,22.838105401042135,-26.0,893.1821837097909
0.1,2.010243964728338,22.09462708456244,3.569874431917305,23.04853532353182,-26.0,960.2455754236162
0.1,1.9919272055807993,21.590167471708277,3.6117936953076484,23.250319168673485,-26.0,1027.8269679937919
0.1,1.956138768166892,20.61065167387398,3.6968606852007353,23.642125487807203,-26.0,1167.7763828639393
0.1,1.9088212923296457,19.477790888379225,3.7856696995414247,24.095269802005106,-26.0,1368.2613570469332
0.1,1.8842519552733539,18.914837036865748,3.8306027952987884,24.320451342610497,-26.0,1478.9089091735184
0.1,1.8613882554584786,18.38612924493414,3.875963050521338,24.53193445938314,-26.0,1585.6246389972764
0.1,1.8398265613655242,17.883055440912813,3.921407044158817,24.733163980991666,-26.0,1689.3695861350275
0.1,1.8207200454719517,17.422625596641737,3.96642155413842,24.9173359187001,-26.0,1783.6510146270218
0.1,1.8033271429712092,16.990640315674526,4.011329123028794,25.090130031086986,-26.0,1871.2585999907692
0.1,1.7116290330223405,14.880371583881276,4.233155918799442,25.934237523804285,-26.0,2355.8449585119047
0.1,1.6920081012034398,14.46722429620248,4.277371789009942,26.099496438875804,-26.0,2463.210387710556
0.1,1.6710263622475423,14.047263910535799,4.321341288206097,26.267480593142476,-26.0,2578.912110056493
0.1,1.5969684439381193,12.745807989105245,4.453080217845813,26.788062961714697,-26.0,2990.6008395860863
0.1,1.4350874782691505,10.777911934658366,4.624748925552435,27.57522138349345,-26.0,3860.773946485028
0.1,1.2048402184188483,9.184869032958456,4.741375173374513,28.212438544173413,-26.0,4870.404778975352
0.1,2.1131855849748353,25.866180889800226,3.178213418840453,21.039913801436704,-25.5,632.5667691845769
0.1,2.0109180287252015,22.66031745935802,3.4588637855513964,22.322259173613585,-25.5,957.8115463150625
0.1,1.987685523497521,22.05678945674787,3.5048932662369383,22.563670374657647,-25.5,1043.8711455608432
0.1,1.9636314633833687,21.452419018027207,3.5512044505489966,22.805418550145912,-25.5,1137.6234479091227
0.1,1.9392390280246892,20.85678025240673,3.597291741833502,23.043674056394103,-25.5,1237.4104256332048
0.1,1.9150879735334498,20.277783549892,3.6435632156455564,23.275272737399995,-25.5,1340.7366835761272
0.1,1.8923905521496232,19.730007514479354,3.689930327996339,23.494383151565053,-25.5,1441.7825419681983
0.1,1.8702120239208728,19.201192695038614,3.7361923156238195,23.70590907934135,-25.5,1544.02590906228
0.1,1.8316376277056565,18.249344018336366,3.827811255057224,24.08664855002225,-25.5,1729.5173467126015
0.1,1.7601928484423082,16.511629431304833,4.008847588586428,24.781734384834863,-25.5,2095.0095605289403
0.1,1.704780683981064,15.257755107923368,4.1440376965864605,25.28328411418745,-25.5,2393.212985084155
0.1,1.6405602274220756,13.994578910231281,4.276887261903312,25.788554593264283,-25.5,2747.9942973359775
0.1,1.6136181962925784,13.543263036757354,4.321021343849717,25.969080942653854,-25.5,2897.9729427073325
0.1,1.463113511655978,11.538108676479055,4.50566659573835,26.771142686765174,-25.5,3716.557229669749
0.1,1.2704858519217141,9.944854683003186,4.635635249885425,27.40844428415552,-25.5,4618.397160617664
0.1,0.44798584370802197,7.561257606026695,4.801661889001065,28.361883114946117,-25.5,6605.365151960391
0.1,2.0959553242575932,26.07893011195199,3.071356781983784,20.454814112576,-25.0,681.2453154974207
0.1,2.063636222163431,24.921006134718937,3.1862365524807164,20.917983703469222,-25.0,779.2151920480782
0.1,2.0419608689142783,24.23154801303729,3.24879703957837,21.19376695214188,-25.0,849.8253591553386
0.1,2.0188662791879817,23.58114082613585,3.3011063933966405,21.453929826902456,-25.0,929.395727985623
0.1,1.9940618314317586,22.960676738179295,3.3443789425850214,21.70211546208508,-25.0,1019.8085805534462
0.1,1.923281970413733,21.16726506691137,3.488734963112375,22.419480130592248,-25.0,1305.186097778367
0.1,1.8813692276742113,20.104908852487824,3.58523311638264,22.844422616361665,-25.0,1492.1694785934858
0.1,1.8456718992374683,19.162515446230692,3.680476753150078,23.22137997886452,-25.0,1660.9584862116283
0.1,1.8300251786688972,18.733414641155775,3.7271430279596096,23.393020300894484,-25.0,1737.4693074326547
0.1,1.7710039637390382,17.326391554655274,3.869719616968373,23.955829535494686,-25.0,2038.13501271029
0.1,1.6988388787118898,15.653737672599524,4.0533377341261145,24.624891088316986,-25.0,2425.729138905123
0.1,1.6778840904669043,15.226829294581224,4.0982979144464355,24.795654439524306,-25.0,2541.0109549415088
0.1,1.6558955357839111,14.798681043949847,4.1431822216223315,24.966913739776857,-25.0,2662.7681295029647
0.1,1.5357056636489914,12.942972493260259,4.320642447024113,25.709197160052693,-25.0,3328.5943958574735
0.1,1.4943731801139608,12.44011802344847,4.364707827215883,25.910338947977404,-25.0,3551.7401364561106
0.1,1.1962580003055967,9.909158202346422,4.591320643264991,26.922722876418227,-25.0,4901.106895670123
0.1,0.9984640474714312,9.113519352517637,4.654371008925869,27.24097841634974,-25.0,5473.713378256002
