rho_core_over_rho_core_sun,T_photo_K,log10_g_cm_s2,log10_L_over_Lsun
0.01,8148.149837353594,3.0282083487143336,-2.2750098108524046
0.01,8910.814175958625,3.218960379021089,-1.7376862206767798
0.01,9615.975504782575,3.338982174370153,-1.3655372528737766
0.01,12041.594558180286,3.478621509887426,-0.6956344867463765
0.01,13595.130003870594,3.5328605599838534,-0.37585443224731013
0.01,15348.645540744488,3.586440795606562,-0.058471639075351495
0.01,8372.181016813058,2.832233187292876,-2.6195834526542026
0.01,8892.56743055117,2.9933720925415175,-2.192282215495217
0.01,9379.873804891022,3.1189116422374132,-1.8483229459796302
0.01,10327.94045566087,3.2621275956814886,-1.394847049506831
0.01,11643.43439949084,3.3313917740014647,-1.0477424394322783
0.01,13143.53510416712,3.393782868425391,-0.7128824739707208
0.01,14821.619912209992,3.45395792851996,-0.38386325905682545
0.01,16687.73671988076,3.513255177102794,-0.05904113039707848
0.01,14292.053177212589,3.279590790314275,-0.795478287797282
0.01,16145.965305831762,3.352021909537452,-0.43908923711776443
0.1,3860.773946485028,4.624748925552435,-2.379164773863346
0.1,4870.404778975352,4.741375173374513,-1.7419476131833829
0.1,3716.557229669749,4.50566659573835,-2.6832434705916217
0.1,4618.397160617664,4.635635249885425,-2.045941873201274
0.1,6605.365151960391,4.801661889001065,-1.092503042410678
0.1,4901.106895670123,4.591320643264991,-2.0316632809385684
0.1,5473.713378256002,4.654371008925869,-1.7134077410070547
0.1,3899.8149524734404,4.32002277864387,-2.9711302202106094
0.1,4730.490924139179,4.468576268808343,-2.338121728459681
0.1,5810.964910892242,4.6095377755554185,-1.6992267371613445
0.1,4260.194780349843,4.274417015300806,-2.9084217850610568
0.1,4518.2000536614705,4.318799143961662,-2.7182450086633256
0.1,5513.945548230153,4.503100222479818,-2.0031489215658187
0.1,5050.7603402506875,4.318371256376654,-2.5253062874749563
0.1,5320.3961545237735,4.38091104212274,-2.3095217245541964
0.1,5843.0184023363845,4.459771965648901,-1.9888739473540846
0.1,4933.379189589541,4.1821892026901395,-2.838568200922486
0.1,5025.196634188766,4.088562349957428,-2.993976945798435
0.1,5526.353388876679,4.086835486541336,-2.8322141477327687
0.1,6331.274979368619,4.251440928976299,-2.266467195243189
0.1,7792.8701045418975,4.389923027451459,-1.6285030457363285
0.1,5626.151439183467,3.9881767046716727,-2.99842360666136
0.1,7417.762550629658,4.281291443215873,-1.931983979849418
0.1,6428.651363597474,4.034828388184848,-2.6729798277581533
0.1,7142.823113811444,4.160679570624468,-2.2383728427960765
0.1,11222.308248474794,4.403420259013158,-0.9678207662898879
0.1,6818.461063035679,3.9820057372004465,-2.676211176406051
0.1,7604.474740895094,4.112880016205056,-2.2251000322621177
0.1,8365.56520584665,4.190893518669123,-1.903762871755921
0.1,9344.986792610833,4.253619885384527,-1.585938078750244
0.1,10526.059970650365,4.308349979935323,-1.2693588686975674
