Trying to find 10290 nuggets. At ~95.1s per nugget, this will take order 271.9 hours.
1/7 rho_c_MS = 1e-05 rho_c_sun; 4/21 xi = 3.2e-25; 2/70 T_c = 1.22e+02
1/7 rho_c_MS = 1e-05 rho_c_sun; 4/21 xi = 3.2e-25; 3/70 T_c = 1.49e+02
1/7 rho_c_MS = 1e-05 rho_c_sun; 4/21 xi = 3.2e-25; 4/70 T_c = 1.82e+02
1/7 rho_c_MS = 1e-05 rho_c_sun; 4/21 xi = 3.2e-25; 5/70 T_c = 2.23e+02
1/7 rho_c_MS = 1e-05 rho_c_sun; 4/21 xi = 3.2e-25; 6/70 T_c = 2.72e+02
1/7 rho_c_MS = 1e-05 rho_c_sun; 4/21 xi = 3.2e-25; 7/70 T_c = 3.32e+02
1/7 rho_c_MS = 1e-05 rho_c_sun; 4/21 xi = 3.2e-25; 8/70 T_c = 4.06e+02
1/7 rho_c_MS = 1e-05 rho_c_sun; 4/21 xi = 3.2e-25; 9/70 T_c = 4.96e+02
1/7 rho_c_MS = 1e-05 rho_c_sun; 4/21 xi = 3.2e-25; 10/70 T_c = 6.06e+02
1/7 rho_c_MS = 1e-05 rho_c_sun; 4/21 xi = 3.2e-25; 11/70 T_c = 7.41e+02
1/7 rho_c_MS = 1e-05 rho_c_sun; 4/21 xi = 3.2e-25; 12/70 T_c = 9.05e+02
1/7 rho_c_MS = 1e-05 rho_c_sun; 4/21 xi = 3.2e-25; 13/70 T_c = 1.11e+03
1/7 rho_c_MS = 1e-05 rho_c_sun; 4/21 xi = 3.2e-25; 14/70 T_c = 1.35e+03
1/7 rho_c_MS = 1e-05 rho_c_sun; 4/21 xi = 3.2e-25; 15/70 T_c = 1.65e+03
1/7 rho_c_MS = 1e-05 rho_c_sun; 4/21 xi = 3.2e-25; 16/70 T_c = 2.02e+03
1/7 rho_c_MS = 1e-05 rho_c_sun; 4/21 xi = 3.2e-25; 17/70 T_c = 2.46e+03
1/7 rho_c_MS = 1e-05 rho_c_sun; 4/21 xi = 3.2e-25; 18/70 T_c = 3.01e+03
1/7 rho_c_MS = 1e-05 rho_c_sun; 4/21 xi = 3.2e-25; 19/70 T_c = 3.67e+03
1/7 rho_c_MS = 1e-05 rho_c_sun; 4/21 xi = 3.2e-25; 20/70 T_c = 4.49e+03
1/7 rho_c_MS = 1e-05 rho_c_sun; 4/21 xi = 3.2e-25; 21/70 T_c = 5.48e+03
